latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
9.99317,76.36546,317.03,0.61,0.54,2023-03-02,1955,N,VIIRS,n,2,278.65,1.76,N,0
9.9882,76.36478,299.35,0.61,0.54,2023-03-02,1955,N,VIIRS,n,2,280.29,1.76,N,0
9.4576,76.95252,313.49,0.55,0.51,2023-03-02,1955,N,VIIRS,n,2,293.84,1.38,N,0
8.20547,77.43721,342.28,0.56,0.51,2023-03-03,0841,N,VIIRS,n,2,304.87,8.66,D,0
8.41857,77.35805,334.01,0.56,0.51,2023-03-03,0841,N,VIIRS,n,2,302.7,3.16,D,0
8.45974,77.33551,340.22,0.56,0.51,2023-03-03,0841,N,VIIRS,n,2,304.96,7.61,D,0
9.30304,76.9992,337.97,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,307.03,4.21,D,0
9.3398,76.48349,345.92,0.5,0.49,2023-03-03,0842,N,VIIRS,n,2,310.78,11.7,D,0
9.33917,76.47889,342.62,0.5,0.49,2023-03-03,0842,N,VIIRS,n,2,308.31,11.7,D,0
9.48219,76.56978,336.53,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,305.59,3.9,D,0
9.48634,76.57012,342.42,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,304.87,3.48,D,0
9.78899,76.7467,335.77,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,309.44,2.8,D,0
10.51013,76.60342,344.53,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,309.01,11.6,D,0
10.84784,76.66138,342.04,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,315.6,11.06,D,0
10.84713,76.65592,350.73,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,316.73,15.3,D,0
10.85193,76.65614,367,0.54,0.51,2023-03-03,0842,N,VIIRS,h,2,318.33,15.3,D,0
10.85121,76.65061,367,0.54,0.51,2023-03-03,0842,N,VIIRS,h,2,322.83,15.3,D,0
10.85056,76.64568,340.81,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,314.58,7.49,D,0
10.85524,76.64502,367,0.54,0.51,2023-03-03,0842,N,VIIRS,h,2,319.18,16.53,D,0
10.85595,76.65038,351.78,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,312.96,13.4,D,0
10.85942,76.64045,351.79,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,317.01,16.53,D,0
10.85878,76.63567,353.84,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,317.05,10.03,D,0
10.86413,76.64001,337.46,0.54,0.51,2023-03-03,0842,N,VIIRS,l,2,309.86,5.48,D,0
10.86342,76.63464,352.57,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,315.75,12.96,D,0
10.86276,76.62962,344.66,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,318.35,12.96,D,0
10.87322,76.60085,367,0.54,0.51,2023-03-03,0842,N,VIIRS,h,2,319.98,21.81,D,0
10.87275,76.59733,367,0.54,0.51,2023-03-03,0842,N,VIIRS,h,2,321.03,21.81,D,0
10.87739,76.59646,367,0.54,0.51,2023-03-03,0842,N,VIIRS,h,2,321.53,42.58,D,0
10.87833,76.60349,356.4,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,322.38,33.81,D,0
10.87786,76.59995,355.15,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,325.98,42.58,D,0
10.88293,76.60235,342.91,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,309.85,33.81,D,0
10.90369,76.65031,334.67,0.54,0.51,2023-03-03,0842,N,VIIRS,l,2,308.27,6.71,D,0
10.88039,76.60076,367,0.54,0.51,2023-03-03,0842,N,VIIRS,h,2,314.96,21.24,D,0
10.8809,76.6048,351.88,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,311.77,23.47,D,0
10.87993,76.59715,353.32,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,310.23,21.24,D,0
10.90589,76.65147,338.93,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,310.53,4.92,D,0
10.83986,76.06571,353.59,0.49,0.49,2023-03-03,0842,N,VIIRS,n,2,316.23,10.19,D,0
10.90746,76.1594,334.92,0.5,0.49,2023-03-03,0842,N,VIIRS,l,2,308.9,1.12,D,0
10.9915,76.37566,343.34,0.52,0.5,2023-03-03,0842,N,VIIRS,n,2,313.64,4.64,D,0
10.95501,76.09381,346.91,0.5,0.49,2023-03-03,0842,N,VIIRS,n,2,311.48,7.45,D,0
11.04461,76.4939,355.8,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,313.18,8.7,D,0
11.04907,76.49179,344.5,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,311.04,8.46,D,0
11.07603,76.55217,334.58,0.54,0.51,2023-03-03,0842,N,VIIRS,l,2,308.4,4.84,D,0
11.05339,76.38182,353.23,0.52,0.5,2023-03-03,0842,N,VIIRS,n,2,313.63,7.46,D,0
11.07807,76.53176,336.42,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,306.63,4.01,D,0
11.07907,76.50373,338.43,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,305.11,4.52,D,0
11.08432,76.50759,356.43,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,313.23,37.64,D,0
11.0836,76.50223,338.5,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,304.54,4.52,D,0
11.08299,76.51033,346.11,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,310.22,13.28,D,0
11.08232,76.50495,352.1,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,309.03,9.69,D,0
11.08169,76.49995,332.92,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,302.79,9.69,D,0
11.0876,76.50929,344.25,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,302.22,13.28,D,0
11.18933,76.66927,340.86,0.55,0.51,2023-03-03,0842,N,VIIRS,l,2,311.34,7.69,D,0
11.19529,76.67812,341.02,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,307.41,7.93,D,0
11.19453,76.67236,335.92,0.55,0.51,2023-03-03,0842,N,VIIRS,l,2,310.9,7.69,D,0
11.10353,75.98721,342.21,0.49,0.49,2023-03-03,0842,N,VIIRS,n,2,311.18,4.26,D,0
11.19976,76.6756,340.53,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,306.71,14.06,D,0
11.19899,76.66976,342.17,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,309.55,14.24,D,0
11.20418,76.67278,346.82,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,310.1,14.06,D,0
11.2629,77.08044,343.46,0.58,0.52,2023-03-03,0842,N,VIIRS,n,2,317.37,6.41,D,0
11.38775,76.62317,349.29,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,304.9,46.38,D,0
11.38643,76.61301,331.26,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,293.32,28.61,D,0
11.39182,76.61763,367,0.55,0.51,2023-03-03,0842,N,VIIRS,h,2,313.86,28.61,D,0
11.39378,76.63262,339.94,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,298.87,6.73,D,0
11.39313,76.62766,354.86,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,304.74,46.38,D,0
11.39248,76.6227,346.61,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,315.77,46.38,D,0
11.39116,76.61253,336.48,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,297.68,28.61,D,0
11.3985,76.63198,351.17,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,305.47,27.38,D,0
11.39784,76.62699,351.26,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,309.57,19.84,D,0
11.3972,76.62209,349.54,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,308.29,19.84,D,0
11.40662,76.65726,333.73,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,300.46,9.17,D,0
11.40595,76.65218,339.63,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,300.41,9.17,D,0
11.481,76.89767,337.58,0.57,0.52,2023-03-03,0842,N,VIIRS,n,2,306.6,6.51,D,0
11.48585,76.89728,345.32,0.57,0.52,2023-03-03,0842,N,VIIRS,n,2,301.92,6.51,D,0
11.54362,76.50961,335.31,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,309.53,3.89,D,0
11.56548,76.42049,342.39,0.53,0.5,2023-03-03,0842,N,VIIRS,n,2,311.67,7.99,D,0
11.75826,76.90004,340.23,0.58,0.52,2023-03-03,0842,N,VIIRS,l,2,314.54,8.89,D,0
11.75756,76.89463,344.45,0.58,0.52,2023-03-03,0842,N,VIIRS,n,2,317.07,8.89,D,0
11.77605,76.81111,341.6,0.57,0.52,2023-03-03,0842,N,VIIRS,l,2,315.37,6.65,D,0
11.77512,76.80853,345.33,0.57,0.52,2023-03-03,0842,N,VIIRS,n,2,315.64,6.47,D,0
11.73483,75.83508,332.21,0.49,0.49,2023-03-03,0842,N,VIIRS,n,2,305.18,1.97,D,0
11.94077,76.5411,347.23,0.55,0.51,2023-03-03,0842,N,VIIRS,n,2,319.72,10.36,D,0
12.05679,76.88412,346.03,0.58,0.52,2023-03-03,0842,N,VIIRS,n,2,316.12,6.6,D,0
12.07618,76.76761,353.68,0.57,0.52,2023-03-03,0842,N,VIIRS,n,2,314.81,10.24,D,0
12.1617,77.27261,367,0.62,0.54,2023-03-03,0842,N,VIIRS,h,2,315.87,17.39,D,0
12.07534,76.76984,342.99,0.57,0.52,2023-03-03,0842,N,VIIRS,n,2,313.13,7.48,D,0
12.07468,76.7645,344.28,0.57,0.52,2023-03-03,0842,N,VIIRS,n,2,314.89,6.89,D,0
12.15632,77.27071,344.83,0.62,0.54,2023-03-03,0842,N,VIIRS,n,2,313.48,9.75,D,0
12.16196,77.27537,349.26,0.62,0.54,2023-03-03,0842,N,VIIRS,n,2,311.2,11.06,D,0
12.1613,77.26994,354.73,0.62,0.54,2023-03-03,0842,N,VIIRS,n,2,314.72,9.75,D,0
11.97053,75.63632,335.67,0.48,0.48,2023-03-03,0842,N,VIIRS,n,2,310.06,2.49,D,0
12.105,76.61672,350.42,0.56,0.51,2023-03-03,0842,N,VIIRS,n,2,314.6,11.99,D,0
12.04082,75.41914,346.1,0.47,0.47,2023-03-03,0842,N,VIIRS,n,2,314.78,6.38,D,0
12.26486,76.84144,342.38,0.58,0.52,2023-03-03,0842,N,VIIRS,l,2,314.56,8.52,D,0
12.40124,77.49201,339.87,0.32,0.55,2023-03-03,0842,N,VIIRS,l,2,310.27,3.14,D,0
12.36452,77.18884,335.83,0.62,0.54,2023-03-03,0842,N,VIIRS,l,2,309.64,2.78,D,0
12.37867,77.22188,345.7,0.62,0.54,2023-03-03,0842,N,VIIRS,n,2,315.26,20.14,D,0
12.37797,77.21622,343.91,0.62,0.54,2023-03-03,0842,N,VIIRS,n,2,314.02,9.39,D,0
12.47395,77.49537,335.6,0.32,0.55,2023-03-03,0842,N,VIIRS,n,2,310.53,1.92,D,0
12.4399,77.18513,343.47,0.62,0.54,2023-03-03,0842,N,VIIRS,n,2,309.01,4.92,D,0
12.48429,77.45457,339.2,0.32,0.55,2023-03-03,0842,N,VIIRS,n,2,309.63,2.69,D,0
12.46652,77.2746,354.13,0.63,0.54,2023-03-03,0842,N,VIIRS,n,2,312.74,13.84,D,0
12.46636,77.27402,348.36,0.63,0.54,2023-03-03,0842,N,VIIRS,n,2,312.88,17.03,D,0
12.28237,75.59734,343.64,0.48,0.48,2023-03-03,0842,N,VIIRS,n,2,310.7,10.44,D,0
12.28785,75.6047,342.06,0.48,0.48,2023-03-03,0842,N,VIIRS,n,2,308.16,7.87,D,0
12.2873,75.60043,350,0.48,0.48,2023-03-03,0842,N,VIIRS,n,2,312.46,9.51,D,0
12.29129,75.59626,341.71,0.48,0.48,2023-03-03,0842,N,VIIRS,n,2,306.96,9.51,D,0
12.53443,77.4974,344.45,0.32,0.55,2023-03-03,0842,N,VIIRS,n,2,307.24,5.35,D,0
12.5341,77.49471,343.32,0.32,0.55,2023-03-03,0842,N,VIIRS,n,2,309.3,4.27,D,0
12.36313,75.93976,355.41,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,309.6,7.63,D,0
12.36253,75.93509,349.47,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,306.78,7.63,D,0
12.3677,75.93922,343.78,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,308.85,7.81,D,0
12.3671,75.93457,341.74,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,307.12,7.81,D,0
12.37624,75.93343,340.92,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,306.54,6.54,D,0
12.37562,75.92874,335.91,0.51,0.49,2023-03-03,0842,N,VIIRS,l,2,308.02,3.59,D,0
12.38019,75.92818,331.51,0.51,0.49,2023-03-03,0842,N,VIIRS,n,2,304.66,3.59,D,0
12.62044,77.41636,346.12,0.32,0.55,2023-03-03,0842,N,VIIRS,n,2,310.62,3.24,D,0
12.68761,77.37703,335.46,0.32,0.55,2023-03-03,0842,N,VIIRS,l,2,309.02,1.63,D,0
12.63797,76.86979,341.87,0.59,0.53,2023-03-03,0842,N,VIIRS,n,2,307.51,8.45,D,0
12.63725,76.86424,342.94,0.59,0.53,2023-03-03,0842,N,VIIRS,n,2,310.08,8.45,D,0
12.63516,76.86752,349.1,0.59,0.53,2023-03-03,0842,N,VIIRS,n,2,308.68,7.8,D,0
12.64005,76.86691,347.35,0.59,0.53,2023-03-03,0842,N,VIIRS,n,2,308.13,9.11,D,0
12.70292,77.34541,336.77,0.32,0.55,2023-03-03,0842,N,VIIRS,l,2,307.5,3.24,D,0
12.71271,77.34152,353.57,0.32,0.54,2023-03-03,0842,N,VIIRS,n,2,310.05,4.47,D,0
12.73254,77.04907,339.68,0.61,0.53,2023-03-03,0842,N,VIIRS,n,2,310.46,7.04,D,0
12.73183,77.04341,338.39,0.61,0.53,2023-03-03,0842,N,VIIRS,n,2,311.5,5.49,D,0
12.78544,77.18717,334.16,0.62,0.54,2023-03-03,0842,N,VIIRS,l,2,307.78,1.26,D,0
12.73688,76.77065,334.79,0.58,0.52,2023-03-03,0842,N,VIIRS,l,2,309.77,6.1,D,0
12.76472,76.94743,348.61,0.6,0.53,2023-03-03,0842,N,VIIRS,n,2,311.19,15.52,D,0
12.75145,77.07791,337.93,0.61,0.54,2023-03-03,0842,N,VIIRS,n,2,311.56,4.56,D,0
12.76547,76.94415,341.75,0.6,0.53,2023-03-03,0842,N,VIIRS,n,2,310.62,20.32,D,0
12.78951,76.856,340.4,0.59,0.53,2023-03-03,0842,N,VIIRS,l,2,311.98,7.79,D,0
12.78297,76.30767,343.64,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,311.92,4.04,D,0
12.78769,76.30708,343.55,0.54,0.51,2023-03-03,0842,N,VIIRS,n,2,312.29,4.04,D,0
12.78492,76.31084,343.7,0.55,0.51,2023-03-03,0843,N,VIIRS,n,2,312.05,6.93,D,0
12.7843,76.30584,340.32,0.55,0.51,2023-03-03,0843,N,VIIRS,l,2,311.22,6.93,D,0
12.70915,74.94553,342.76,0.44,0.46,2023-03-03,0843,N,VIIRS,l,2,314.81,4.57,D,0
12.71345,74.945,340.73,0.44,0.46,2023-03-03,0843,N,VIIRS,n,2,310.38,4.57,D,0
12.7129,74.94098,337.78,0.44,0.46,2023-03-03,0843,N,VIIRS,l,2,312.49,5.79,D,0
12.71127,74.94528,342.89,0.44,0.46,2023-03-03,0843,N,VIIRS,n,2,313.12,8,D,0
12.71075,74.94127,344.04,0.44,0.46,2023-03-03,0843,N,VIIRS,n,2,316.62,5.38,D,0
12.60078,77.13577,299.28,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,288.29,1.49,N,0
12.2957,77.25243,299.49,0.6,0.71,2023-03-03,1936,N,VIIRS,n,2,289.28,1.41,N,0
12.29087,75.5994,308.55,0.77,0.77,2023-03-03,1936,N,VIIRS,n,2,287.18,0.99,N,0
12.28993,75.60823,298.87,0.77,0.77,2023-03-03,1936,N,VIIRS,n,2,287.65,0.99,N,0
12.28281,75.60625,301.15,0.77,0.77,2023-03-03,1936,N,VIIRS,n,2,288.15,0.99,N,0
12.28902,75.60347,306.35,0.77,0.77,2023-03-03,1936,N,VIIRS,n,2,287.26,2.97,N,0
11.78418,76.81001,303.44,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,289.23,1.53,N,0
11.78191,76.80634,301.6,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,287.67,1.04,N,0
11.78121,76.81252,298.77,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,287.82,1.04,N,0
11.29835,77.01155,303.85,0.6,0.71,2023-03-03,1936,N,VIIRS,n,2,288.81,1.02,N,0
11.20487,76.67468,335.21,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,291.53,3.3,N,0
11.2053,76.67085,309.45,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,288.37,5.62,N,0
11.20444,76.67844,299.39,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,288.84,3.3,N,0
11.19801,76.67496,321.64,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,290.35,3.3,N,0
11.19848,76.67075,309.48,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,289.49,3.3,N,0
11.19755,76.67903,317.85,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,291.01,4.14,N,0
11.20882,76.67149,304.22,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,287.67,3.59,N,0
11.20831,76.67576,317.61,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,289.55,3.59,N,0
11.20187,76.67253,325.29,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,290.15,3.59,N,0
11.20142,76.67628,330.34,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,291.05,3.39,N,0
11.20095,76.68025,302.45,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,289.74,3.39,N,0
11.19454,76.67683,313.41,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,290.98,4.05,N,0
11.19403,76.68113,307.36,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,290.99,2.46,N,0
11.09803,76.56537,308.47,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,291.06,2.51,N,0
11.0909,76.5062,325.12,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.63,7.13,N,0
11.09047,76.51006,302.38,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,290.94,2.38,N,0
11.09002,76.51399,306.44,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.58,2.38,N,0
11.08375,76.50866,322.49,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.81,2.38,N,0
11.08322,76.51337,311.31,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.65,2.38,N,0
11.08215,76.52295,311.75,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.93,4.58,N,0
11.096,76.56547,309.2,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,291.42,1.85,N,0
11.08925,76.50636,331.6,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.91,3.38,N,0
11.08879,76.51025,301.94,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.88,3.38,N,0
11.08832,76.51427,313.29,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,292.06,2.86,N,0
11.08206,76.509,321.47,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,291.76,4.03,N,0
11.08086,76.51926,302.1,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,290.95,5.05,N,0
11.08033,76.5238,315.15,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,292.06,1.81,N,0
11.07362,76.52238,302.79,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,292.52,1.81,N,0
11.0731,76.52683,303.31,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,292.77,1.81,N,0
10.90308,76.64896,305.47,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,294.34,2.79,N,0
10.85496,76.65281,307.04,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,295.05,3.06,N,0
10.84986,76.63843,310.48,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,294.67,2.85,N,0
10.84889,76.64661,311.96,0.63,0.72,2023-03-03,1936,N,VIIRS,n,2,294.37,2.85,N,0
10.82586,76.78415,310.93,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,294,1.77,N,0
10.56511,76.69776,318.34,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,295.35,5.73,N,0
10.56462,76.702,306.94,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,294.79,4.36,N,0
10.55791,76.70167,304.47,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,293.04,1.65,N,0
10.55725,76.70747,301.56,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,291.41,1.67,N,0
10.56102,76.69964,319.67,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,294.36,2.64,N,0
10.56051,76.70376,308.41,0.62,0.71,2023-03-03,1936,N,VIIRS,n,2,294.24,2.64,N,0
10.45959,76.38893,317.67,0.65,0.73,2023-03-03,1936,N,VIIRS,n,2,293.67,4.53,N,0
10.30346,77.41411,318.04,0.55,0.68,2023-03-03,1936,N,VIIRS,n,2,284.27,1.62,N,0
10.29723,77.41224,295.96,0.55,0.68,2023-03-03,1936,N,VIIRS,n,2,283.67,1.62,N,0
10.10868,77.05809,299.67,0.58,0.7,2023-03-03,1936,N,VIIRS,n,2,286.5,1.54,N,0
10.10828,77.05657,301.82,0.58,0.7,2023-03-03,1936,N,VIIRS,n,2,286.69,1.47,N,0
9.9936,76.36256,305,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,292.48,1.52,N,0
9.99287,76.36875,307.25,0.64,0.72,2023-03-03,1936,N,VIIRS,n,2,292.61,1.52,N,0
9.87866,77.21729,302.76,0.56,0.69,2023-03-03,1936,N,VIIRS,n,2,286.72,1.26,N,0
9.87822,77.221,299.21,0.56,0.69,2023-03-03,1936,N,VIIRS,n,2,287.82,1.26,N,0
9.87785,77.22402,312.49,0.56,0.69,2023-03-03,1936,N,VIIRS,n,2,289.3,1.84,N,0
9.87749,77.22699,307.73,0.56,0.69,2023-03-03,1936,N,VIIRS,n,2,289.04,1.84,N,0
9.99103,76.36472,312.05,0.64,0.72,2023-03-03,1937,N,VIIRS,n,2,293.19,2.85,N,0
9.8835,77.21892,308.3,0.56,0.69,2023-03-03,1937,N,VIIRS,n,2,287.24,2.09,N,0
9.88271,77.22518,301.2,0.56,0.69,2023-03-03,1937,N,VIIRS,n,2,288.44,1.11,N,0
9.88234,77.22806,300.49,0.56,0.69,2023-03-03,1937,N,VIIRS,n,2,288.72,1.11,N,0
9.87628,77.22455,309.7,0.56,0.69,2023-03-03,1937,N,VIIRS,n,2,288.76,1.36,N,0
9.87589,77.22767,299.74,0.56,0.69,2023-03-03,1937,N,VIIRS,n,2,288.92,1.36,N,0
9.6256,76.91791,300.04,0.58,0.7,2023-03-03,1937,N,VIIRS,n,2,289.32,1.68,N,0
8.38026,77.31083,303.77,0.53,0.67,2023-03-03,1937,N,VIIRS,n,2,289.99,1.34,N,0
8.37941,77.31765,303.13,0.53,0.67,2023-03-03,1937,N,VIIRS,n,2,290.17,1.05,N,0
8.38176,77.31584,307.26,0.53,0.67,2023-03-03,1937,N,VIIRS,n,2,290.24,1,N,0
8.37575,77.31326,303.6,0.53,0.67,2023-03-03,1937,N,VIIRS,n,2,289.81,0.81,N,0
12.70969,75.76599,299.22,0.5,0.66,2023-03-03,2116,N,VIIRS,n,2,288.35,1,N,0
12.62698,75.73398,301.74,0.5,0.66,2023-03-03,2116,N,VIIRS,n,2,288.88,0.56,N,0
12.29816,77.25433,300.36,0.63,0.72,2023-03-03,2116,N,VIIRS,n,2,288,0.43,N,0
12.55214,75.76331,311.7,0.5,0.66,2023-03-03,2116,N,VIIRS,n,2,287.13,1.05,N,0
12.50014,75.73863,301.87,0.5,0.66,2023-03-03,2116,N,VIIRS,n,2,287.65,0.73,N,0
12.2934,75.60321,322.92,0.49,0.65,2023-03-03,2116,N,VIIRS,n,2,288.28,2.6,N,0
12.29168,75.61175,304.12,0.49,0.65,2023-03-03,2116,N,VIIRS,n,2,287,1.76,N,0
12.28495,75.6142,319.26,0.49,0.65,2023-03-03,2116,N,VIIRS,n,2,287.55,1.76,N,0
12.28245,75.59564,310.52,0.49,0.65,2023-03-03,2116,N,VIIRS,n,2,288.26,2.95,N,0
12.28144,75.60062,313.11,0.49,0.65,2023-03-03,2116,N,VIIRS,n,2,288.57,2.83,N,0
11.78578,76.81185,299.34,0.6,0.71,2023-03-03,2116,N,VIIRS,n,2,288.12,1.53,N,0
11.77925,76.81069,302.1,0.6,0.71,2023-03-03,2116,N,VIIRS,n,2,286.1,0.81,N,0
11.78048,76.81007,303.79,0.61,0.71,2023-03-03,2116,N,VIIRS,n,2,286.5,0.82,N,0
11.53588,76.33247,298.34,0.57,0.69,2023-03-03,2116,N,VIIRS,n,2,287.35,0.64,N,0
11.56941,75.96976,316.11,0.54,0.68,2023-03-03,2116,N,VIIRS,n,2,288.5,1.84,N,0
11.56394,75.96484,321.23,0.54,0.68,2023-03-03,2116,N,VIIRS,n,2,289.51,28.25,N,0
11.56268,75.97112,355.17,0.54,0.68,2023-03-03,2116,N,VIIRS,n,2,301.74,19.23,N,0
11.56141,75.97743,304.11,0.54,0.68,2023-03-03,2116,N,VIIRS,n,2,288.16,19.23,N,0
11.09291,76.52892,301.73,0.6,0.7,2023-03-03,2117,N,VIIRS,n,2,291.27,1.48,N,0
11.07659,76.54273,305.82,0.6,0.7,2023-03-03,2117,N,VIIRS,n,2,292.06,1.51,N,0
11.07698,76.54509,302.76,0.6,0.7,2023-03-03,2117,N,VIIRS,n,2,291.68,1.19,N,0
11.0752,76.5202,307.04,0.6,0.7,2023-03-03,2117,N,VIIRS,n,2,291.15,1.15,N,0
11.03419,76.45673,304.44,0.59,0.7,2023-03-03,2117,N,VIIRS,n,2,294.08,1.28,N,0
10.85581,76.63721,313.85,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,294.42,3.09,N,0
10.84915,76.63647,314.69,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,294.21,2.76,N,0
10.84822,76.64103,314.01,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,294.34,2.76,N,0
10.84726,76.64567,311.49,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,294.01,1.77,N,0
10.84627,76.65054,307.57,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,293.94,1.77,N,0
10.85124,76.63665,319.73,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,294.33,4.72,N,0
10.85034,76.6412,317.95,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,295.45,2.88,N,0
10.84946,76.64562,308.77,0.61,0.71,2023-03-03,2117,N,VIIRS,n,2,293.55,2.88,N,0
10.55603,76.70084,315.84,0.63,0.72,2023-03-03,2117,N,VIIRS,n,2,290.42,2.09,N,0
10.46402,76.38921,307.65,0.6,0.7,2023-03-03,2117,N,VIIRS,n,2,292.9,1.99,N,0
10.45796,76.38583,305.5,0.6,0.7,2023-03-03,2117,N,VIIRS,n,2,293.07,0.86,N,0
10.45681,76.39146,304.3,0.6,0.7,2023-03-03,2117,N,VIIRS,n,2,292.95,0.86,N,0
10.46541,76.38868,303.66,0.6,0.71,2023-03-03,2117,N,VIIRS,n,2,292.43,1.33,N,0
